Format Version,1.23,Take Name,Take 2023-12-20 11.05.48 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-12-20 11.05.49.614 ,Total Frames in Take,2341,Total Exported Frames,2341,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"7B42B7B29F1D11EE7FE6B7EAD028679D","7B42B7B29F1D11EE7FE6B7EAD028679D","7B42B7B29F1D11EE7FE6B7EAD028679D","7B42B7B29F1D11EE7FE6B7EAD028679D","7B42B7B29F1D11EE7FE6B7EAD028679D","7B42B7B29F1D11EE7FE6B7EAD028679D","7B42B7B29F1D11EE7FE6B7EAD028679D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
284,2.840000,0.001761,-0.006144,0.004863,-0.999968,8.003565,689.488647,140.838531
285,2.850000,0.001685,-0.005911,0.004820,-0.999970,8.009827,689.494324,140.836960
286,2.860000,0.001893,-0.006054,0.004707,-0.999969,8.000064,689.486694,140.800003
287,2.870000,0.001827,-0.005932,0.004843,-0.999969,7.997634,689.498352,140.797684
288,2.880000,0.001944,-0.006139,0.004958,-0.999967,8.000969,689.479675,140.859406
289,2.890000,0.001824,-0.006430,0.004745,-0.999966,7.984499,689.484497,140.870483
290,2.900000,0.001758,-0.005944,0.004849,-0.999969,8.012416,689.491333,140.823059
291,2.910000,0.001627,-0.006108,0.004835,-0.999968,8.009480,689.487549,140.850677
292,2.920000,0.001987,-0.006202,0.004887,-0.999967,8.004187,689.478455,140.844910
293,2.930000,0.001695,-0.005844,0.004810,-0.999970,8.013149,689.479492,140.833862
294,2.940000,0.001809,-0.006086,0.004749,-0.999969,7.991086,689.495789,140.807129
295,2.950000,0.001806,-0.006120,0.004789,-0.999968,8.012474,689.478394,140.834030
296,2.960000,0.001593,-0.006155,0.004706,-0.999969,8.022011,689.491211,140.841873
297,2.970000,0.001777,-0.006042,0.004821,-0.999969,8.012703,689.482727,140.849808
298,2.980000,0.001883,-0.005956,0.004905,-0.999969,8.014022,689.484924,140.845306
299,2.990000,0.001737,-0.006272,0.004843,-0.999967,8.010875,689.491760,140.848969
300,3.000000,0.001824,-0.006335,0.004921,-0.999966,7.986306,689.496399,140.836731
301,3.010000,0.002036,-0.005945,0.004706,-0.999969,8.010587,689.488342,140.780441
302,3.020000,0.001571,-0.006065,0.004764,-0.999969,8.014777,689.484314,140.852234
303,3.030000,0.001673,-0.006398,0.004713,-0.999967,7.992959,689.492188,140.858124
304,3.040000,0.001749,-0.006215,0.004742,-0.999968,8.025070,689.475586,140.868347
305,3.050000,0.001868,-0.006112,0.004773,-0.999968,7.998463,689.495850,140.808655
306,3.060000,0.002100,-0.006110,0.004735,-0.999968,8.003491,689.492859,140.812988
307,3.070000,0.001921,-0.006022,0.004735,-0.999969,8.006200,689.496521,140.814545
308,3.080000,0.001964,-0.006249,0.004734,-0.999967,8.016316,689.481018,140.832932
309,3.090000,0.001804,-0.006123,0.004818,-0.999968,8.012856,689.481567,140.838715
310,3.100000,0.002131,-0.006096,0.004831,-0.999968,8.000010,689.488098,140.816208
311,3.110000,0.001849,-0.006111,0.004847,-0.999968,8.018528,689.492371,140.844437
312,3.120000,0.001978,-0.006012,0.004846,-0.999968,8.001113,689.490723,140.799591
313,3.130000,0.001934,-0.006117,0.004790,-0.999968,8.015493,689.482239,140.844009
314,3.140000,0.002084,-0.006190,0.004846,-0.999967,7.994513,689.490967,140.820267
315,3.150000,0.001986,-0.006204,0.004748,-0.999968,8.002475,689.486450,140.830307
316,3.160000,0.001821,-0.006279,0.004871,-0.999967,8.009527,689.479614,140.853775
317,3.170000,0.001809,-0.006297,0.004931,-0.999966,8.012650,689.488953,140.858582
318,3.180000,0.001793,-0.006149,0.004878,-0.999968,8.015367,689.471008,140.840195
319,3.190000,0.001869,-0.006204,0.004872,-0.999967,8.009374,689.481934,140.860336
320,3.200000,0.002088,-0.006211,0.004804,-0.999967,7.994191,689.490967,140.808365
321,3.210000,0.002128,-0.005917,0.004885,-0.999968,8.000312,689.489685,140.809692
322,3.220000,0.001859,-0.006248,0.004840,-0.999967,7.996546,689.497009,140.855789
323,3.230000,0.001829,-0.006176,0.004922,-0.999967,8.004163,689.499390,140.841751
324,3.240000,0.001859,-0.006099,0.004816,-0.999968,8.012711,689.492615,140.855835
325,3.250000,0.001770,-0.006181,0.004799,-0.999968,8.010205,689.486206,140.842407
326,3.260000,0.001962,-0.005954,0.004819,-0.999969,8.011221,689.493591,140.803375
327,3.270000,0.001771,-0.006120,0.005004,-0.999967,8.002068,689.496765,140.842636
328,3.280000,0.001908,-0.006102,0.004641,-0.999969,8.023394,689.480713,140.834854
329,3.290000,0.001907,-0.006159,0.004901,-0.999967,8.013288,689.480774,140.846603
330,3.300000,0.001885,-0.005881,0.004923,-0.999969,8.017169,689.483459,140.842560
331,3.310000,0.001833,-0.006203,0.004784,-0.999968,8.015484,689.487000,140.853577
332,3.320000,0.002125,-0.005937,0.004979,-0.999968,7.995090,689.496765,140.803741
333,3.330000,0.001747,-0.006292,0.004951,-0.999966,8.013454,689.484070,140.848145
334,3.340000,0.001774,-0.006190,0.004918,-0.999967,8.010813,689.486511,140.863358
335,3.350000,0.001894,-0.006365,0.004748,-0.999967,8.010660,689.480469,140.872635
336,3.360000,0.001959,-0.005963,0.004856,-0.999969,8.006117,689.483276,140.833481
337,3.370000,0.002035,-0.006135,0.004739,-0.999968,7.985692,689.503418,140.817902
338,3.380000,0.001957,-0.006280,0.004648,-0.999968,7.994175,689.499390,140.814255
339,3.390000,0.001792,-0.006171,0.004948,-0.999967,8.014791,689.483643,140.848145
340,3.400000,0.001797,-0.006458,0.004730,-0.999966,7.999053,689.492371,140.871552
341,3.410000,0.001943,-0.006048,0.004753,-0.999969,7.996430,689.503601,140.810913
342,3.420000,0.001818,-0.006144,0.004796,-0.999968,8.015443,689.488586,140.850189
343,3.430000,0.001913,-0.006322,0.004674,-0.999967,7.994754,689.491333,140.858032
344,3.440000,0.001795,-0.006292,0.004797,-0.999967,8.020839,689.483582,140.874756
345,3.450000,0.001813,-0.006397,0.004937,-0.999966,8.009788,689.481323,140.850830
346,3.460000,0.001873,-0.006084,0.004929,-0.999968,8.012028,689.477478,140.852936
347,3.470000,0.001838,-0.006079,0.004833,-0.999968,8.018888,689.486450,140.851364
348,3.480000,0.001614,-0.006173,0.004964,-0.999967,8.022031,689.492554,140.849411
349,3.490000,0.001891,-0.006071,0.004862,-0.999968,8.021197,689.484924,140.830002
350,3.500000,0.001743,-0.006218,0.004835,-0.999968,8.012320,689.488525,140.860275
351,3.510000,0.001936,-0.006137,0.004750,-0.999968,7.998790,689.496582,140.790314
352,3.520000,0.001753,-0.006208,0.004838,-0.999968,8.015218,689.487976,140.852402
353,3.530000,0.002087,-0.005824,0.004716,-0.999970,8.004068,689.493835,140.802811
354,3.540000,0.001983,-0.006178,0.004855,-0.999967,8.007438,689.475403,140.860352
355,3.550000,0.001779,-0.006055,0.004889,-0.999968,8.017088,689.477539,140.848526
356,3.560000,0.001828,-0.006148,0.004822,-0.999968,8.015389,689.484680,140.856781
357,3.570000,0.001668,-0.006196,0.004863,-0.999968,8.006391,689.498108,140.847702
358,3.580000,0.001875,-0.006151,0.004898,-0.999967,8.013014,689.475891,140.854202
359,3.590000,0.002177,-0.006196,0.004717,-0.999967,8.006621,689.481445,140.825546
360,3.600000,0.001828,-0.006092,0.004935,-0.999968,8.004443,689.491760,140.838974
361,3.610000,0.002008,-0.006103,0.004948,-0.999967,8.009958,689.477112,140.848465
362,3.620000,0.001840,-0.006079,0.004870,-0.999968,8.013234,689.485291,140.841614
363,3.630000,0.001720,-0.006237,0.004971,-0.999967,8.012036,689.477356,140.842972
364,3.640000,0.001956,-0.005994,0.004852,-0.999968,8.006174,689.504883,140.795624
365,3.650000,0.001813,-0.006319,0.004824,-0.999967,8.009075,689.485962,140.857285
366,3.660000,0.001902,-0.005869,0.004862,-0.999969,8.021116,689.481812,140.836975
367,3.670000,0.002081,-0.005977,0.004839,-0.999968,8.014278,689.476440,140.852875
368,3.680000,0.001792,-0.006260,0.004711,-0.999968,7.991748,689.502380,140.837570
369,3.690000,0.001813,-0.006219,0.004818,-0.999968,8.008424,689.489502,140.858002
370,3.700000,0.001960,-0.006088,0.004918,-0.999967,8.013274,689.486023,140.847626
371,3.710000,0.002051,-0.006279,0.004798,-0.999967,7.982681,689.501770,140.826767
372,3.720000,0.001722,-0.006293,0.004800,-0.999967,8.007381,689.484802,140.860352
373,3.730000,0.002077,-0.006027,0.004843,-0.999968,8.011352,689.481934,140.824509
374,3.740000,0.001746,-0.006317,0.004739,-0.999967,8.008568,689.486267,140.849442
375,3.750000,0.002102,-0.005951,0.004976,-0.999968,8.001973,689.500183,140.802353
376,3.760000,0.001816,-0.006079,0.004873,-0.999968,8.019776,689.488281,140.849182
377,3.770000,0.002030,-0.005984,0.005049,-0.999967,8.016342,689.484924,140.847672
378,3.780000,0.001987,-0.006141,0.004789,-0.999968,8.002431,689.495300,140.817291
379,3.790000,0.001907,-0.006146,0.004840,-0.999968,8.011645,689.484070,140.854004
380,3.800000,0.002136,-0.005958,0.004987,-0.999968,7.998619,689.496094,140.805603
381,3.810000,0.001790,-0.005972,0.004774,-0.999969,8.018137,689.503967,140.839447
382,3.820000,0.001844,-0.006250,0.004759,-0.999967,8.000099,689.498230,140.853516
383,3.830000,0.001925,-0.006201,0.004867,-0.999967,8.005919,689.487793,140.857727
384,3.840000,0.001866,-0.006277,0.004794,-0.999967,7.994003,689.493225,140.828293
385,3.850000,0.001807,-0.006112,0.004772,-0.999968,8.017490,689.486023,140.859421
386,3.860000,0.002027,-0.006032,0.004832,-0.999968,8.002659,689.482849,140.794113
387,3.870000,0.002210,-0.005859,0.004810,-0.999969,8.000223,689.487793,140.794571
388,3.880000,0.001738,-0.006028,0.004908,-0.999968,8.011958,689.490051,140.833923
389,3.890000,0.001855,-0.006327,0.004920,-0.999966,8.013732,689.484802,140.881317
390,3.900000,0.002053,-0.005919,0.004827,-0.999969,7.999132,689.492554,140.806290
391,3.910000,0.001824,-0.006161,0.004849,-0.999968,8.012501,689.478210,140.856979
392,3.920000,0.001696,-0.006127,0.004808,-0.999968,8.012167,689.483521,140.845703
393,3.930000,0.001954,-0.005923,0.004724,-0.999969,8.002473,689.496033,140.790787
394,3.940000,0.001961,-0.006169,0.004808,-0.999968,8.004591,689.489319,140.819962
395,3.950000,0.001712,-0.006172,0.004961,-0.999967,8.019258,689.492126,140.855042
396,3.960000,0.001851,-0.006130,0.004815,-0.999968,8.016938,689.491943,140.857605
397,3.970000,0.001896,-0.006185,0.004715,-0.999968,7.995961,689.489380,140.824310
398,3.980000,0.001742,-0.006196,0.004730,-0.999968,8.017376,689.481873,140.860504
399,3.990000,0.002159,-0.006141,0.004789,-0.999967,7.993283,689.492798,140.820511
400,4.000000,0.002004,-0.006148,0.004873,-0.999967,8.000423,689.490601,140.810898
401,4.010000,0.001918,-0.006198,0.004916,-0.999967,8.009576,689.481384,140.854111
402,4.020000,0.001858,-0.006319,0.004805,-0.999967,8.019607,689.486694,140.862854
403,4.030000,0.001731,-0.006265,0.004672,-0.999968,7.990032,689.501892,140.844864
404,4.040000,0.001766,-0.006009,0.004794,-0.999969,8.018938,689.490906,140.843948
405,4.050000,0.001851,-0.006043,0.004841,-0.999968,8.003990,689.483032,140.840988
406,4.060000,0.001818,-0.006227,0.004793,-0.999968,7.999621,689.479126,140.845932
407,4.070000,0.001809,-0.005996,0.004766,-0.999969,7.996160,689.474304,140.848190
408,4.080000,0.001659,-0.006062,0.004628,-0.999970,7.993546,689.485352,140.845535
409,4.090000,0.001764,-0.006094,0.004623,-0.999969,7.983310,689.472046,140.858963
410,4.100000,0.001682,-0.005911,0.004687,-0.999970,7.973346,689.470215,140.843384
411,4.110000,0.001809,-0.006047,0.004605,-0.999969,7.929113,689.486816,140.823120
412,4.120000,0.001676,-0.006772,0.004131,-0.999967,7.878282,689.473267,140.870331
413,4.130000,0.001402,-0.006962,0.004069,-0.999967,7.841178,689.480408,140.897430
414,4.140000,0.001504,-0.006969,0.003935,-0.999967,7.805490,689.470764,140.904144
415,4.150000,0.001951,-0.006700,0.003804,-0.999968,7.745641,689.460815,140.847687
416,4.160000,0.001521,-0.006935,0.003803,-0.999968,7.683740,689.454102,140.907623
417,4.170000,0.001706,-0.006753,0.003644,-0.999969,7.586281,689.464050,140.916336
418,4.180000,0.001478,-0.006751,0.003446,-0.999970,7.501589,689.457947,140.943771
419,4.190000,0.001540,-0.006631,0.003498,-0.999971,7.404016,689.449646,140.948395
420,4.200000,0.001521,-0.006425,0.003408,-0.999972,7.307818,689.450500,140.927628
421,4.210000,0.001753,-0.006427,0.003375,-0.999972,7.237857,689.439331,140.926559
422,4.220000,0.001748,-0.007359,0.002223,-0.999969,7.211040,689.338745,141.031937
423,4.230000,0.001831,-0.007351,0.002071,-0.999969,7.126396,689.334106,141.043198
424,4.240000,0.001725,-0.007181,0.001965,-0.999971,7.064904,689.332336,141.049255
425,4.250000,0.001833,-0.007625,0.002321,-0.999967,6.942020,689.305603,141.042206
426,4.260000,0.001506,-0.007375,0.001695,-0.999970,6.808821,689.305115,141.038879
427,4.270000,0.001397,-0.007686,0.001471,-0.999968,6.694274,689.269714,141.085953
428,4.280000,0.001216,-0.007544,0.001479,-0.999970,6.559788,689.260132,141.088760
429,4.290000,0.001327,-0.006939,0.001253,-0.999974,6.410339,689.238098,141.097015
430,4.300000,0.001142,-0.006714,0.000923,-0.999976,6.271259,689.238342,141.111664
431,4.310000,0.000804,-0.006975,0.000420,-0.999975,6.064275,689.224304,141.129807
432,4.320000,0.000747,-0.006728,0.000238,-0.999977,5.890682,689.211609,141.123718
433,4.330000,0.000831,-0.006700,-0.000266,-0.999977,5.722726,689.178345,141.144272
434,4.340000,0.000710,-0.006960,-0.000809,-0.999975,5.522280,689.164307,141.164124
435,4.350000,0.001681,-0.006306,-0.001397,-0.999978,5.315721,689.151123,141.050369
436,4.360000,0.001211,-0.006477,-0.001840,-0.999977,5.138304,689.137329,141.078934
437,4.370000,0.001344,-0.006537,-0.002223,-0.999975,4.959162,689.115479,141.104355
438,4.380000,0.001250,-0.006250,-0.002285,-0.999977,4.780041,689.104309,141.126236
439,4.390000,0.000966,-0.006782,-0.002888,-0.999972,4.580130,689.089172,141.182068
440,4.400000,0.001319,-0.006159,-0.003301,-0.999975,4.380908,689.057861,141.211700
441,4.410000,0.001335,-0.006550,-0.004058,-0.999969,4.171257,688.998108,141.294861
442,4.420000,0.001054,-0.006449,-0.004400,-0.999969,3.970100,688.974548,141.312393
443,4.430000,0.001160,-0.006386,-0.004805,-0.999967,3.758291,688.945435,141.341324
444,4.440000,0.000722,-0.006200,-0.005313,-0.999966,3.530308,688.912231,141.354584
445,4.450000,0.000711,-0.005676,-0.005845,-0.999967,3.298679,688.868958,141.378265
446,4.460000,0.000603,-0.004744,-0.004664,-0.999978,3.076582,688.821960,141.289139
447,4.470000,-0.000376,-0.004411,-0.005923,-0.999973,2.771916,688.936035,141.367310
448,4.480000,-0.000354,-0.004773,-0.006752,-0.999966,2.524461,688.876953,141.437225
449,4.490000,-0.000559,-0.005012,-0.006934,-0.999963,2.253473,688.869934,141.457703
450,4.500000,-0.000598,-0.005409,-0.007179,-0.999959,2.006181,688.838257,141.563232
451,4.510000,-0.000386,-0.004335,-0.008392,-0.999955,1.761257,688.861206,141.673355
452,4.520000,0.000302,-0.006384,-0.006534,-0.999958,1.278636,688.836121,141.725754
453,4.530000,-0.000802,-0.005134,-0.008641,-0.999949,1.127402,688.825562,141.717926
454,4.540000,-0.000326,-0.006173,-0.007597,-0.999952,0.700847,688.798279,141.815948
455,4.550000,-0.001166,-0.005115,-0.009311,-0.999943,0.509033,688.738037,141.815094
456,4.560000,0.002610,-0.024300,-0.026962,-0.999338,-0.638638,688.079041,142.712830
457,4.570000,0.005347,-0.025033,-0.024944,-0.999361,-0.754074,687.495117,142.608444
458,4.580000,0.002096,-0.024179,-0.028312,-0.999304,-1.298489,688.014099,142.837372
459,4.590000,-0.001735,-0.005699,-0.012193,-0.999908,-0.833018,688.572266,142.106552
460,4.600000,-0.002369,-0.006255,-0.012149,-0.999904,-1.175355,688.573059,142.167007
461,4.610000,-0.002218,-0.006169,-0.012384,-0.999902,-1.490565,688.526062,142.239304
462,4.620000,0.003223,-0.027626,-0.028656,-0.999202,-2.828100,687.892517,143.315414
463,4.630000,-0.001356,-0.024503,-0.035004,-0.999086,-2.850492,688.070190,143.282349
464,4.640000,0.002730,-0.027528,-0.030331,-0.999157,-3.559141,687.780640,143.431595
465,4.650000,-0.001132,-0.007896,-0.014456,-0.999864,-3.041975,688.239746,142.667740
466,4.660000,-0.000901,-0.007299,-0.015664,-0.999850,-3.437515,688.168091,142.678040
467,4.670000,-0.001246,-0.006906,-0.016117,-0.999846,-3.753747,688.121460,142.735474
468,4.680000,-0.002304,-0.006707,-0.016720,-0.999835,-4.070788,688.085815,142.825653
469,4.690000,0.001236,-0.024966,-0.033625,-0.999122,-5.189503,687.494324,143.687546
470,4.700000,0.000599,-0.025094,-0.034171,-0.999101,-5.518982,687.429565,143.825531
471,4.710000,0.000443,-0.025276,-0.034896,-0.999071,-5.943191,687.341919,143.873840
472,4.720000,-0.004341,-0.006399,-0.018970,-0.999790,-5.615005,687.917603,143.139175
473,4.730000,-0.004770,-0.006244,-0.019484,-0.999779,-6.034006,687.864929,143.213211
474,4.740000,-0.000629,-0.027198,-0.037566,-0.998924,-7.298686,687.159119,144.137115
475,4.750000,-0.000927,-0.027387,-0.038365,-0.998888,-7.693527,687.089661,144.218124
476,4.760000,-0.001056,-0.027936,-0.039678,-0.998821,-8.083289,687.002014,144.315338
477,4.770000,-0.004998,-0.005392,-0.022010,-0.999731,-7.687037,687.620544,143.390366
478,4.780000,-0.003633,-0.007535,-0.019293,-0.999779,-8.476686,687.581360,143.491562
479,4.790000,-0.004186,-0.006805,-0.022256,-0.999720,-8.870429,687.470825,143.590607
480,4.800000,-0.003803,-0.007303,-0.022359,-0.999716,-9.343216,687.377319,143.747787
481,4.810000,-0.000580,-0.011275,-0.017068,-0.999791,-10.180555,687.163574,143.854584
482,4.820000,-0.001850,-0.013977,-0.015200,-0.999785,-10.867985,687.088562,143.758301
483,4.830000,-0.001764,-0.013713,-0.015642,-0.999782,-11.322585,686.991882,143.875946
484,4.840000,-0.005703,-0.005500,-0.027269,-0.999597,-10.979272,687.035889,144.151260
485,4.850000,-0.003220,-0.013807,-0.018650,-0.999726,-12.228533,686.811096,144.173584
486,4.860000,-0.007649,-0.003691,-0.031321,-0.999473,-11.780313,686.946899,144.460999
487,4.870000,-0.006579,-0.005587,-0.029305,-0.999533,-12.359329,686.730835,144.571167
488,4.880000,-0.007193,-0.006296,-0.028578,-0.999546,-12.961631,686.633972,144.762848
489,4.890000,-0.007586,-0.006558,-0.029699,-0.999509,-13.485469,686.524109,144.930573
490,4.900000,-0.007953,-0.006575,-0.031299,-0.999457,-14.045159,686.431213,145.077164
491,4.910000,-0.003493,-0.030911,-0.053591,-0.998078,-15.370068,685.465271,146.467834
492,4.920000,-0.004237,-0.027706,-0.050974,-0.998307,-15.880999,685.580383,146.306671
493,4.930000,-0.003232,-0.029643,-0.054044,-0.998093,-16.312429,685.277100,146.506577
494,4.940000,-0.004222,-0.028322,-0.053417,-0.998162,-16.870853,685.332825,146.518127
495,4.950000,-0.004766,-0.028535,-0.054561,-0.998091,-17.448666,685.210876,146.663452
496,4.960000,-0.005734,-0.028839,-0.056336,-0.997979,-18.035614,685.075500,146.833481
497,4.970000,-0.005056,-0.028774,-0.056235,-0.997990,-18.571365,684.927856,147.029205
498,4.980000,-0.005059,-0.029805,-0.057473,-0.997889,-19.100584,684.787354,147.244019
499,4.990000,-0.004624,-0.032322,-0.055134,-0.997945,-20.020809,684.759521,147.441650
500,5.000000,-0.005735,-0.030508,-0.057654,-0.997854,-20.359030,684.563721,147.671677
501,5.010000,-0.006475,-0.030248,-0.058849,-0.997788,-20.933817,684.397400,147.843292
502,5.020000,-0.007066,-0.031061,-0.060244,-0.997675,-21.488100,684.239868,148.079498
503,5.030000,-0.007409,-0.032148,-0.062273,-0.997514,-22.063093,684.122009,148.285355
504,5.040000,-0.007109,-0.030364,-0.063802,-0.997475,-22.487700,683.891907,148.416122
505,5.050000,-0.012033,-0.009381,-0.045028,-0.998869,-22.328493,684.462463,147.702255
506,5.060000,-0.009469,-0.007418,-0.047319,-0.998807,-22.994101,684.196289,147.611588
507,5.070000,-0.008807,-0.006310,-0.048697,-0.998755,-23.617416,684.043579,147.686966
508,5.080000,-0.009192,-0.006986,-0.049601,-0.998702,-24.200266,683.901978,147.836868
509,5.090000,-0.009897,-0.007045,-0.050988,-0.998625,-24.740078,683.732788,148.055878
510,5.100000,-0.010732,-0.006103,-0.051880,-0.998577,-25.352667,683.569214,148.224533
511,5.110000,-0.009105,-0.005858,-0.050500,-0.998665,-26.041578,683.268555,148.526367
512,5.120000,-0.007112,-0.031053,-0.070933,-0.996972,-27.471952,682.380310,150.088013
513,5.130000,-0.006501,-0.032464,-0.071474,-0.996893,-28.057913,682.133240,150.520721
514,5.140000,-0.006735,-0.030512,-0.072111,-0.996907,-28.671738,681.924683,150.562317
515,5.150000,-0.007751,-0.029806,-0.073645,-0.996809,-29.248428,681.727417,150.826416
516,5.160000,-0.007992,-0.031265,-0.073357,-0.996783,-30.109917,681.618469,151.139145
517,5.170000,-0.008344,-0.030505,-0.074294,-0.996735,-30.702299,681.423828,151.307083
518,5.180000,-0.008636,-0.028894,-0.075707,-0.996674,-31.328295,681.214661,151.478455
519,5.190000,-0.010262,-0.028172,-0.077876,-0.996512,-31.964819,680.936462,151.773773
520,5.200000,-0.009779,-0.028604,-0.079044,-0.996413,-32.711922,680.754944,151.943283
521,5.210000,-0.015054,-0.024197,-0.083104,-0.996133,-33.200531,680.541382,152.279007
522,5.220000,-0.015028,-0.024960,-0.084016,-0.996038,-33.758728,680.337830,152.606873
523,5.230000,-0.012212,-0.028590,-0.079699,-0.996334,-34.702549,679.991089,152.992310
524,5.240000,-0.012258,-0.029081,-0.080689,-0.996240,-35.311596,679.760010,153.231201
525,5.250000,-0.010491,-0.030051,-0.082933,-0.996047,-36.057869,679.630310,153.423508
526,5.260000,-0.011575,-0.030430,-0.084396,-0.995900,-36.753094,679.375549,153.804764
527,5.270000,-0.012741,-0.030877,-0.086480,-0.995694,-37.455784,679.071838,154.203217
528,5.280000,-0.013724,-0.029976,-0.087647,-0.995606,-38.097660,678.841370,154.507446
529,5.290000,-0.014319,-0.029543,-0.088919,-0.995498,-38.722561,678.589783,154.765091
530,5.300000,-0.014950,-0.028724,-0.090459,-0.995374,-39.370373,678.368347,154.981735
531,5.310000,-0.016093,-0.029009,-0.091618,-0.995242,-40.082981,678.106995,155.306366
532,5.320000,-0.015202,-0.029058,-0.092137,-0.995206,-41.046394,677.853271,155.624481
533,5.330000,-0.015292,-0.028929,-0.093452,-0.995086,-41.668392,677.607361,155.987579
534,5.340000,-0.020327,-0.005486,-0.077644,-0.996759,-41.386433,678.016174,155.233475
535,5.350000,-0.019087,-0.005225,-0.076018,-0.996910,-42.338306,677.682129,155.674652
536,5.360000,-0.021257,-0.004332,-0.078791,-0.996655,-42.876484,677.394043,155.998917
537,5.370000,-0.017787,-0.031109,-0.095416,-0.994792,-44.876686,676.476013,157.530746
538,5.380000,-0.019055,-0.032338,-0.097999,-0.994479,-45.527657,676.181335,157.932480
539,5.390000,-0.020529,-0.030159,-0.100338,-0.994284,-46.041733,675.816040,158.229004
540,5.400000,-0.021232,-0.030952,-0.101524,-0.994125,-46.766762,675.478516,158.656494
541,5.410000,-0.021587,-0.029757,-0.102856,-0.994017,-47.382149,675.185913,158.971527
542,5.420000,-0.022917,-0.027072,-0.106006,-0.993733,-48.010960,674.956116,159.560425
543,5.430000,-0.023428,-0.028993,-0.105448,-0.993726,-48.891720,674.531921,159.921143
544,5.440000,-0.023047,-0.029977,-0.106219,-0.993624,-49.656414,674.134216,160.372574
545,5.450000,-0.023839,-0.026546,-0.110388,-0.993248,-50.265129,673.853821,160.868027
546,5.460000,-0.021632,-0.027804,-0.106949,-0.993640,-51.264702,673.337585,161.271194
547,5.470000,-0.023431,-0.027434,-0.108759,-0.993413,-52.032570,672.941467,161.730362
548,5.480000,-0.024161,-0.025537,-0.110561,-0.993247,-52.888268,672.611511,162.076889
549,5.490000,-0.024859,-0.026637,-0.112199,-0.993018,-53.649693,672.223999,162.641006
550,5.500000,-0.025962,-0.027889,-0.114506,-0.992692,-54.238640,671.819580,163.092621
551,5.510000,-0.023335,-0.032159,-0.111094,-0.993015,-55.406158,671.414612,163.648254
552,5.520000,-0.025757,-0.029423,-0.114071,-0.992703,-55.952133,671.017395,164.143509
553,5.530000,-0.027249,-0.027875,-0.116295,-0.992450,-56.730225,670.671814,164.770279
554,5.540000,-0.028994,-0.025749,-0.120045,-0.992011,-57.362808,670.310547,165.450104
555,5.550000,-0.029841,-0.026098,-0.121802,-0.991763,-58.047062,669.913818,165.898392
556,5.560000,-0.031726,-0.026076,-0.123359,-0.991512,-58.778210,669.503967,166.312256
557,5.570000,-0.033366,-0.024928,-0.124385,-0.991360,-59.526165,669.101379,166.843430
558,5.580000,-0.033896,-0.023841,-0.125463,-0.991232,-60.307892,668.627686,167.168991
559,5.590000,-0.031696,-0.029463,-0.121623,-0.991633,-61.507835,668.120117,167.830414
560,5.600000,-0.035049,-0.026162,-0.126081,-0.991055,-62.231094,667.633728,168.381912
561,5.610000,-0.035358,-0.025145,-0.129374,-0.990646,-62.877380,667.319885,169.098969
562,5.620000,-0.036216,-0.024800,-0.130889,-0.990425,-63.477619,666.966736,169.740219
563,5.630000,-0.036445,-0.026493,-0.131972,-0.990229,-64.247337,666.505188,170.395325
564,5.640000,-0.036201,-0.027585,-0.133072,-0.990061,-65.008560,665.935059,171.019806
565,5.650000,-0.036823,-0.028697,-0.133350,-0.989969,-65.779396,665.240601,171.841339
566,5.660000,-0.039016,-0.025923,-0.134042,-0.989868,-66.634453,664.763184,172.413559
567,5.670000,-0.039256,-0.025849,-0.135574,-0.989652,-67.438400,664.294495,173.009140
568,5.680000,-0.040223,-0.026403,-0.137811,-0.989289,-68.294281,663.730835,173.754654
569,5.690000,-0.041872,-0.026326,-0.138905,-0.989070,-69.030907,663.224487,174.363770
570,5.700000,-0.044365,-0.025502,-0.140606,-0.988742,-69.839211,662.675720,174.929260
571,5.710000,-0.045639,-0.025589,-0.142840,-0.988362,-70.679626,662.150757,175.617096
572,5.720000,-0.045049,-0.025243,-0.143829,-0.988254,-71.700180,661.625183,176.352783
573,5.730000,-0.045528,-0.025019,-0.144130,-0.988194,-72.462296,661.089722,176.971497
574,5.740000,-0.046298,-0.025014,-0.144776,-0.988064,-73.215660,660.632263,177.597412
575,5.750000,-0.046674,-0.026285,-0.146611,-0.987743,-73.887390,660.083191,178.382385
576,5.760000,-0.048884,-0.028234,-0.148739,-0.987264,-74.537933,659.402405,179.207672
577,5.770000,-0.050592,-0.024739,-0.149258,-0.987193,-75.408737,658.845520,179.717316
578,5.780000,-0.052941,-0.024013,-0.151316,-0.986775,-76.130219,658.267944,180.425964
579,5.790000,-0.052303,-0.025415,-0.152118,-0.986650,-76.916618,657.549500,181.422745
580,5.800000,-0.053169,-0.025421,-0.152568,-0.986534,-77.622040,656.886841,182.206726
