Format Version,1.23,Take Name,Take 2023-12-05 10.28.06 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-12-05 10.28.07.020 ,Total Frames in Take,2941,Total Exported Frames,2941,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,mano,mano,mano,mano,mano,mano,mano
,ID,"7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D","7D898DEB935011EE83E6B7EAD028669D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
804,8.040000,0.245234,0.393454,-0.396052,-0.792589,-0.140870,0.504837,-0.180268
805,8.050000,0.245407,0.393648,-0.396144,-0.792393,-0.140860,0.504842,-0.180184
806,8.060000,0.245350,0.393079,-0.396314,-0.792608,-0.140820,0.504851,-0.180075
807,8.070000,0.244617,0.392853,-0.393994,-0.794102,-0.140565,0.504837,-0.179732
808,8.080000,0.244903,0.392762,-0.394184,-0.793964,-0.140534,0.504834,-0.179619
809,8.090000,0.245305,0.393116,-0.394231,-0.793642,-0.140491,0.504867,-0.179551
810,8.100000,0.245300,0.392804,-0.393988,-0.793918,-0.140445,0.504889,-0.179451
811,8.110000,0.245122,0.393050,-0.394021,-0.793836,-0.140392,0.504906,-0.179358
812,8.120000,0.244822,0.393371,-0.393215,-0.794169,-0.140263,0.504893,-0.179194
813,8.130000,0.245998,0.392006,-0.394050,-0.794066,-0.140237,0.505164,-0.178874
814,8.140000,0.246077,0.391982,-0.394268,-0.793945,-0.140154,0.505178,-0.178726
815,8.150000,0.245816,0.391824,-0.395008,-0.793736,-0.140009,0.505252,-0.178560
816,8.160000,0.246534,0.392693,-0.395186,-0.792995,-0.139896,0.505259,-0.178490
817,8.170000,0.246477,0.393934,-0.396749,-0.791616,-0.139873,0.505412,-0.178400
818,8.180000,0.247200,0.394409,-0.398783,-0.790130,-0.139881,0.505597,-0.178346
819,8.190000,0.247166,0.394117,-0.399205,-0.790073,-0.139715,0.505648,-0.178158
820,8.200000,0.246351,0.392704,-0.399161,-0.791053,-0.139486,0.505724,-0.177707
821,8.210000,0.246424,0.392569,-0.399502,-0.790925,-0.139308,0.505828,-0.177511
822,8.220000,0.246627,0.392104,-0.400131,-0.790775,-0.139116,0.505961,-0.177280
823,8.230000,0.247241,0.391763,-0.400209,-0.790713,-0.138872,0.506099,-0.177047
824,8.240000,0.246592,0.391164,-0.399766,-0.791435,-0.138548,0.506109,-0.176722
825,8.250000,0.245343,0.388234,-0.394605,-0.795844,-0.137659,0.505925,-0.175765
826,8.260000,0.247658,0.389068,-0.401142,-0.791440,-0.137855,0.506403,-0.175932
827,8.270000,0.247532,0.387772,-0.400928,-0.792223,-0.137545,0.506515,-0.175585
828,8.280000,0.246568,0.386996,-0.400358,-0.793191,-0.137208,0.506599,-0.175209
829,8.290000,0.246641,0.386071,-0.400466,-0.793564,-0.136791,0.506743,-0.174761
830,8.300000,0.246238,0.384888,-0.399125,-0.794939,-0.136317,0.506850,-0.174295
831,8.310000,0.246376,0.384652,-0.400415,-0.794361,-0.136065,0.506964,-0.173964
832,8.320000,0.246405,0.384518,-0.401504,-0.793867,-0.135775,0.506929,-0.173598
833,8.330000,0.245763,0.382624,-0.399516,-0.795981,-0.135114,0.507153,-0.172853
834,8.340000,0.244128,0.381146,-0.394809,-0.799535,-0.134407,0.506829,-0.172091
835,8.350000,0.245851,0.381248,-0.399090,-0.796828,-0.134334,0.507329,-0.171954
836,8.360000,0.244199,0.380429,-0.395020,-0.799750,-0.133602,0.507013,-0.171187
837,8.370000,0.242854,0.378489,-0.393112,-0.802017,-0.133178,0.507227,-0.170665
838,8.380000,0.242447,0.378213,-0.392892,-0.802377,-0.132852,0.507291,-0.170235
839,8.390000,0.243414,0.377341,-0.392428,-0.802723,-0.132287,0.507377,-0.169415
840,8.400000,0.243724,0.379295,-0.393566,-0.801149,-0.132076,0.507550,-0.169042
841,8.410000,0.243594,0.378832,-0.395241,-0.800583,-0.131841,0.507823,-0.168562
842,8.420000,0.243609,0.378415,-0.395213,-0.800789,-0.131540,0.507861,-0.168124
843,8.430000,0.243806,0.377426,-0.396022,-0.800796,-0.131102,0.507913,-0.167536
844,8.440000,0.243655,0.377143,-0.395597,-0.801186,-0.130739,0.507911,-0.167044
845,8.450000,0.243205,0.376820,-0.394999,-0.801770,-0.130361,0.507898,-0.166562
846,8.460000,0.242467,0.376565,-0.394350,-0.802432,-0.130009,0.507939,-0.166116
847,8.470000,0.240717,0.375930,-0.394190,-0.803335,-0.129555,0.507850,-0.165624
848,8.480000,0.238666,0.374606,-0.388868,-0.807150,-0.128777,0.507361,-0.164773
849,8.490000,0.239192,0.374913,-0.392064,-0.805304,-0.128696,0.507689,-0.164511
850,8.500000,0.238606,0.374515,-0.391919,-0.805733,-0.128161,0.507557,-0.163858
851,8.510000,0.236803,0.373261,-0.387612,-0.808924,-0.127411,0.507248,-0.163032
852,8.520000,0.237650,0.374064,-0.390839,-0.806749,-0.127242,0.507534,-0.162777
853,8.530000,0.237001,0.373367,-0.390409,-0.807471,-0.126706,0.507428,-0.162130
854,8.540000,0.236389,0.372119,-0.390060,-0.808394,-0.126176,0.507482,-0.161560
855,8.550000,0.235904,0.371739,-0.389529,-0.808967,-0.125697,0.507462,-0.160970
856,8.560000,0.236033,0.370074,-0.390668,-0.809143,-0.125142,0.507555,-0.160268
857,8.570000,0.235110,0.369527,-0.389791,-0.810084,-0.124648,0.507331,-0.159721
858,8.580000,0.234672,0.368664,-0.389967,-0.810519,-0.124140,0.507309,-0.159169
859,8.590000,0.234244,0.367851,-0.389963,-0.811014,-0.123557,0.507194,-0.158495
860,8.600000,0.233855,0.367203,-0.390227,-0.811293,-0.123066,0.507147,-0.157954
861,8.610000,0.234064,0.366494,-0.391092,-0.811137,-0.122430,0.506912,-0.157244
862,8.620000,0.233613,0.366371,-0.390345,-0.811682,-0.121851,0.506828,-0.156678
863,8.630000,0.233333,0.366087,-0.390224,-0.811949,-0.121340,0.506759,-0.156163
864,8.640000,0.231735,0.363918,-0.390614,-0.813193,-0.120805,0.506851,-0.155493
865,8.650000,0.230646,0.362313,-0.390257,-0.814390,-0.120287,0.506953,-0.154824
866,8.660000,0.230135,0.361861,-0.390211,-0.814757,-0.119801,0.506859,-0.154369
867,8.670000,0.230304,0.361184,-0.391041,-0.814612,-0.118956,0.506654,-0.153390
868,8.680000,0.229556,0.360875,-0.390707,-0.815121,-0.118381,0.506594,-0.152821
869,8.690000,0.229216,0.360312,-0.389274,-0.816150,-0.117640,0.506608,-0.151959
870,8.700000,0.227858,0.360727,-0.388771,-0.816587,-0.117047,0.506523,-0.151269
871,8.710000,0.225310,0.357107,-0.387078,-0.819683,-0.116279,0.506502,-0.150234
872,8.720000,0.225543,0.356600,-0.388507,-0.819164,-0.115770,0.506558,-0.149681
873,8.730000,0.225611,0.355845,-0.390769,-0.818397,-0.115203,0.506589,-0.149031
874,8.740000,0.222836,0.354578,-0.383790,-0.822997,-0.114139,0.506298,-0.147910
875,8.750000,0.222860,0.354023,-0.384125,-0.823073,-0.113585,0.506308,-0.147300
876,8.760000,0.221674,0.351992,-0.381836,-0.825326,-0.112652,0.506231,-0.146301
877,8.770000,0.221875,0.352223,-0.382589,-0.824825,-0.112082,0.506319,-0.145733
878,8.780000,0.221716,0.352478,-0.381709,-0.825167,-0.111354,0.506296,-0.145046
879,8.790000,0.223007,0.350165,-0.387147,-0.823268,-0.111096,0.506682,-0.144608
880,8.800000,0.222761,0.349781,-0.388050,-0.823072,-0.110525,0.506571,-0.143987
881,8.810000,0.223398,0.349278,-0.389363,-0.822493,-0.109908,0.506555,-0.143334
882,8.820000,0.222682,0.348509,-0.390090,-0.822669,-0.109244,0.506736,-0.142502
883,8.830000,0.220817,0.347403,-0.387952,-0.824648,-0.108217,0.506821,-0.141310
884,8.840000,0.221173,0.346005,-0.388637,-0.824818,-0.107492,0.507067,-0.140493
885,8.850000,0.218876,0.346184,-0.385677,-0.826742,-0.106611,0.506572,-0.139468
886,8.860000,0.217643,0.345306,-0.385353,-0.827586,-0.105941,0.506650,-0.138686
887,8.870000,0.217362,0.344055,-0.385729,-0.828005,-0.105268,0.506796,-0.137863
888,8.880000,0.219005,0.341607,-0.388067,-0.827493,-0.104606,0.507407,-0.137215
889,8.890000,0.219003,0.341695,-0.387321,-0.827807,-0.103830,0.507496,-0.136441
890,8.900000,0.218842,0.339934,-0.388704,-0.827926,-0.103084,0.507630,-0.135580
891,8.910000,0.219216,0.338630,-0.389361,-0.828053,-0.102341,0.507684,-0.134765
892,8.920000,0.218511,0.337660,-0.390464,-0.828116,-0.101674,0.507654,-0.134038
893,8.930000,0.219555,0.336660,-0.394447,-0.826358,-0.100888,0.507396,-0.133098
894,8.940000,0.219891,0.335786,-0.396165,-0.825802,-0.100259,0.507439,-0.132418
895,8.950000,0.216547,0.336250,-0.389375,-0.829717,-0.098917,0.507330,-0.131016
896,8.960000,0.213262,0.333918,-0.387607,-0.832333,-0.098265,0.507695,-0.130143
897,8.970000,0.213548,0.333823,-0.388613,-0.831829,-0.097772,0.507706,-0.129636
898,8.980000,0.213886,0.332536,-0.390426,-0.831409,-0.096868,0.507527,-0.128652
899,8.990000,0.215067,0.331781,-0.394508,-0.829476,-0.096415,0.507781,-0.128032
900,9.000000,0.214658,0.332754,-0.394497,-0.829198,-0.096197,0.507571,-0.127622
901,9.010000,0.212902,0.328093,-0.389062,-0.834062,-0.094823,0.507987,-0.126213
902,9.020000,0.212502,0.328409,-0.388839,-0.834143,-0.094051,0.507702,-0.125279
903,9.030000,0.212696,0.328333,-0.389001,-0.834048,-0.093375,0.507778,-0.124606
904,9.040000,0.212512,0.327432,-0.389532,-0.834201,-0.092773,0.507789,-0.123945
905,9.050000,0.211640,0.327320,-0.388207,-0.835084,-0.091894,0.507659,-0.123071
906,9.060000,0.211176,0.326750,-0.388058,-0.835494,-0.091173,0.507551,-0.122320
907,9.070000,0.209283,0.326482,-0.386343,-0.836869,-0.090240,0.507459,-0.121288
908,9.080000,0.209244,0.323951,-0.384922,-0.838515,-0.089297,0.507423,-0.120499
909,9.090000,0.208104,0.322701,-0.387675,-0.838012,-0.088882,0.507303,-0.119782
910,9.100000,0.206525,0.318419,-0.388488,-0.839663,-0.088094,0.507182,-0.118776
911,9.110000,0.205488,0.316267,-0.384543,-0.842542,-0.086924,0.507758,-0.117656
912,9.120000,0.206812,0.320102,-0.393253,-0.836729,-0.086776,0.507082,-0.117150
913,9.130000,0.207072,0.318552,-0.395137,-0.836369,-0.086073,0.506924,-0.116436
914,9.140000,0.207507,0.318656,-0.396685,-0.835488,-0.085312,0.506647,-0.115707
915,9.150000,0.202873,0.314840,-0.383047,-0.844389,-0.083383,0.506927,-0.114060
916,9.160000,0.202575,0.314465,-0.381864,-0.845136,-0.082454,0.506824,-0.113147
917,9.170000,0.202021,0.312906,-0.382051,-0.845763,-0.081785,0.506856,-0.112450
918,9.180000,0.203104,0.313748,-0.387391,-0.842757,-0.081529,0.507118,-0.112086
919,9.190000,0.201589,0.313331,-0.385211,-0.844274,-0.080491,0.506868,-0.110948
920,9.200000,0.201623,0.311776,-0.387076,-0.843988,-0.079614,0.506592,-0.109957
921,9.210000,0.201109,0.311320,-0.387507,-0.844081,-0.078906,0.506504,-0.109225
922,9.220000,0.201874,0.310437,-0.388466,-0.843783,-0.078112,0.506457,-0.108373
923,9.230000,0.201785,0.310034,-0.389380,-0.843531,-0.077414,0.506386,-0.107714
924,9.240000,0.201122,0.308678,-0.387498,-0.845052,-0.076391,0.505976,-0.106820
925,9.250000,0.201578,0.308777,-0.387249,-0.845022,-0.075494,0.505904,-0.106064
926,9.260000,0.198633,0.301774,-0.382513,-0.850389,-0.073761,0.506328,-0.104365
927,9.270000,0.200609,0.301310,-0.387998,-0.847600,-0.073592,0.505217,-0.104201
928,9.280000,0.201138,0.308241,-0.395379,-0.841550,-0.073301,0.504754,-0.103597
929,9.290000,0.201606,0.304013,-0.397259,-0.842090,-0.072544,0.504524,-0.102893
930,9.300000,0.202243,0.301462,-0.398930,-0.842065,-0.071798,0.504272,-0.102187
931,9.310000,0.194818,0.300771,-0.381588,-0.852041,-0.069834,0.505705,-0.100413
932,9.320000,0.194496,0.299324,-0.383469,-0.851780,-0.069063,0.505571,-0.099598
933,9.330000,0.194143,0.297982,-0.380376,-0.853715,-0.068424,0.505159,-0.098993
934,9.340000,0.193024,0.299660,-0.381248,-0.852992,-0.067613,0.505110,-0.098217
935,9.350000,0.191867,0.298470,-0.381458,-0.853576,-0.066720,0.504897,-0.097357
936,9.360000,0.191668,0.297910,-0.382504,-0.853348,-0.065892,0.504794,-0.096596
937,9.370000,0.190988,0.295856,-0.382087,-0.854402,-0.064801,0.504593,-0.095693
938,9.380000,0.190315,0.296983,-0.382386,-0.854027,-0.064250,0.504478,-0.095214
939,9.390000,0.191865,0.294875,-0.389559,-0.851164,-0.063680,0.504478,-0.094646
940,9.400000,0.192968,0.294637,-0.391930,-0.849908,-0.062710,0.504081,-0.093879
941,9.410000,0.192678,0.293538,-0.393062,-0.849831,-0.061954,0.503893,-0.093258
942,9.420000,0.191650,0.292399,-0.393796,-0.850116,-0.061164,0.503662,-0.092550
943,9.430000,0.188203,0.291037,-0.384882,-0.855420,-0.059738,0.503427,-0.091381
944,9.440000,0.192136,0.289857,-0.402730,-0.846685,-0.059787,0.502314,-0.090982
945,9.450000,0.185633,0.289750,-0.380989,-0.858157,-0.057256,0.503143,-0.089040
946,9.460000,0.190022,0.292099,-0.393162,-0.850878,-0.057621,0.502664,-0.089289
947,9.470000,0.183884,0.285623,-0.384032,-0.858560,-0.055771,0.502652,-0.087447
948,9.480000,0.183215,0.284200,-0.384472,-0.858979,-0.054957,0.502392,-0.086774
949,9.490000,0.182477,0.283922,-0.384509,-0.859211,-0.054054,0.502101,-0.085958
950,9.500000,0.182034,0.283464,-0.385659,-0.858941,-0.053217,0.501825,-0.085211
951,9.510000,0.181794,0.283822,-0.385792,-0.858813,-0.052279,0.501646,-0.084474
952,9.520000,0.181361,0.283071,-0.386235,-0.858954,-0.051497,0.501390,-0.083740
953,9.530000,0.182402,0.284483,-0.385127,-0.858764,-0.050712,0.501145,-0.083107
954,9.540000,0.180285,0.280699,-0.385634,-0.860228,-0.049614,0.500775,-0.081869
955,9.550000,0.179660,0.278335,-0.384905,-0.861452,-0.048620,0.500526,-0.081001
956,9.560000,0.180944,0.280759,-0.391052,-0.857620,-0.048388,0.500404,-0.080693
957,9.570000,0.180674,0.277740,-0.393529,-0.857527,-0.047368,0.499883,-0.079662
958,9.580000,0.180679,0.277797,-0.394848,-0.856901,-0.046573,0.499650,-0.079031
959,9.590000,0.175298,0.278158,-0.384365,-0.862648,-0.045002,0.499342,-0.077654
960,9.600000,0.175081,0.273812,-0.384418,-0.864058,-0.043603,0.499120,-0.076433
961,9.610000,0.173932,0.277462,-0.387374,-0.861803,-0.043145,0.498675,-0.075777
962,9.620000,0.174640,0.276719,-0.388910,-0.861207,-0.042177,0.498468,-0.074885
963,9.630000,0.173507,0.280126,-0.386182,-0.861562,-0.041060,0.498404,-0.073898
964,9.640000,0.179618,0.273830,-0.398717,-0.856609,-0.040854,0.498231,-0.073846
965,9.650000,0.170821,0.280029,-0.386969,-0.861777,-0.039084,0.497818,-0.071963
966,9.660000,0.171731,0.270823,-0.386356,-0.864807,-0.037748,0.497895,-0.071009
967,9.670000,0.171869,0.269093,-0.386723,-0.865156,-0.036774,0.497768,-0.070082
968,9.680000,0.171627,0.266235,-0.386213,-0.866315,-0.035689,0.497825,-0.069160
969,9.690000,0.171193,0.265036,-0.386531,-0.866627,-0.034792,0.497794,-0.068397
970,9.700000,0.169657,0.265121,-0.386333,-0.866991,-0.033646,0.497774,-0.067277
971,9.710000,0.172894,0.264720,-0.398594,-0.860903,-0.033691,0.497778,-0.067073
972,9.720000,,,,,,,
973,9.730000,,,,,,,
974,9.740000,0.172856,0.260395,-0.396208,-0.863328,-0.030151,0.497744,-0.063837
975,9.750000,0.173406,0.261375,-0.397540,-0.862308,-0.029718,0.497708,-0.063412
976,9.760000,,,,,,,
977,9.770000,,,,,,,
978,9.780000,,,,,,,
979,9.790000,,,,,,,
980,9.800000,0.166658,0.255669,-0.389570,-0.868961,-0.024310,0.497852,-0.058501
981,9.810000,0.168892,0.252289,-0.393649,-0.867679,-0.023771,0.498719,-0.058045
982,9.820000,0.164703,0.253994,-0.388043,-0.870507,-0.021829,0.498152,-0.056280
983,9.830000,0.164935,0.252321,-0.389229,-0.870420,-0.021081,0.498317,-0.055626
984,9.840000,0.167217,0.248637,-0.392193,-0.869714,-0.020569,0.499036,-0.055309
985,9.850000,0.167585,0.246814,-0.393476,-0.869583,-0.019768,0.499097,-0.054552
986,9.860000,0.166675,0.246473,-0.393823,-0.869698,-0.019117,0.499328,-0.053893
987,9.870000,,,,,,,
988,9.880000,0.164131,0.247823,-0.396544,-0.868561,-0.017532,0.499056,-0.052194
989,9.890000,0.164054,0.250156,-0.395402,-0.868427,-0.016630,0.499161,-0.051590
990,9.900000,0.164449,0.248301,-0.395241,-0.868958,-0.015707,0.499408,-0.050728
991,9.910000,0.163788,0.247857,-0.394200,-0.869682,-0.014923,0.499376,-0.050082
992,9.920000,0.162714,0.245861,-0.393725,-0.870665,-0.014011,0.499259,-0.049186
993,9.930000,0.163608,0.242730,-0.391486,-0.872384,-0.012986,0.499742,-0.048517
994,9.940000,0.164026,0.239223,-0.393398,-0.872414,-0.011786,0.499630,-0.047398
995,9.950000,0.164480,0.237529,-0.393813,-0.872604,-0.010908,0.499590,-0.046612
996,9.960000,0.163877,0.236326,-0.397001,-0.871599,-0.010296,0.499472,-0.046101
997,9.970000,0.160447,0.239521,-0.386907,-0.875894,-0.008575,0.499200,-0.044837
998,9.980000,0.160401,0.234732,-0.391434,-0.875187,-0.007958,0.499265,-0.044124
999,9.990000,0.160249,0.234528,-0.391174,-0.875386,-0.007085,0.499155,-0.043358
1000,10.000000,0.162421,0.236097,-0.394912,-0.872881,-0.006551,0.498759,-0.042867
1001,10.010000,0.158916,0.234035,-0.388768,-0.876831,-0.005172,0.499032,-0.041627
1002,10.020000,,,,,,,
1003,10.030000,0.159533,0.231934,-0.389159,-0.877104,-0.003393,0.498792,-0.040112
1004,10.040000,0.159548,0.232443,-0.388850,-0.877104,-0.002500,0.498698,-0.039401
1005,10.050000,0.159577,0.233478,-0.386871,-0.877698,-0.001609,0.498691,-0.038800
1006,10.060000,,,,,,,
1007,10.070000,0.161026,0.229932,-0.394395,-0.875017,-0.000126,0.497979,-0.037553
1008,10.080000,0.158383,0.228002,-0.385869,-0.879793,0.001558,0.498008,-0.036395
1009,10.090000,,,,,,,
1010,10.100000,0.157927,0.222582,-0.390690,-0.879135,0.002979,0.497898,-0.035202
1011,10.110000,0.158828,0.224872,-0.396657,-0.875711,0.003473,0.497700,-0.034778
1012,10.120000,0.158623,0.226313,-0.397846,-0.874837,0.004276,0.497102,-0.034193
1013,10.130000,0.160249,0.223305,-0.399131,-0.874728,0.005157,0.496868,-0.033576
1014,10.140000,0.154500,0.222141,-0.388839,-0.880674,0.006944,0.497205,-0.032190
1015,10.150000,0.155071,0.222222,-0.389454,-0.880282,0.007797,0.497033,-0.031598
1016,10.160000,0.153098,0.218502,-0.387982,-0.882206,0.009175,0.496731,-0.030524
1017,10.170000,0.153536,0.217393,-0.390235,-0.881410,0.009872,0.496686,-0.029981
1018,10.180000,0.152129,0.216927,-0.388641,-0.882473,0.011032,0.496323,-0.029162
1019,10.190000,0.151289,0.216426,-0.388855,-0.882646,0.011829,0.496217,-0.028604
1020,10.200000,,,,,,,
1021,10.210000,0.149946,0.215120,-0.389792,-0.882781,0.013610,0.495940,-0.027453
1022,10.220000,0.150516,0.216345,-0.392767,-0.881064,0.014276,0.495744,-0.026745
1023,10.230000,0.150264,0.213354,-0.391140,-0.882559,0.015382,0.496197,-0.026107
1024,10.240000,,,,,,,
1025,10.250000,0.152394,0.209919,-0.401319,-0.878438,0.016594,0.495170,-0.025186
1026,10.260000,0.153031,0.208785,-0.403046,-0.877806,0.017379,0.495023,-0.024689
1027,10.270000,0.152087,0.205611,-0.400635,-0.879821,0.018354,0.495175,-0.024056
1028,10.280000,0.152007,0.203320,-0.402222,-0.879643,0.019160,0.495035,-0.023547
1029,10.290000,0.149522,0.204152,-0.393220,-0.883936,0.020785,0.495615,-0.022438
1030,10.300000,0.151243,0.202244,-0.404095,-0.879164,0.021057,0.494680,-0.022122
1031,10.310000,0.145512,0.202670,-0.391584,-0.885671,0.022734,0.495140,-0.021007
1032,10.320000,0.145295,0.201688,-0.391768,-0.885849,0.023657,0.494998,-0.020430
1033,10.330000,0.147216,0.205933,-0.390766,-0.884997,0.024494,0.494895,-0.020301
1034,10.340000,,,,,,,
1035,10.350000,,,,,,,
1036,10.360000,0.144395,0.196835,-0.394537,-0.885859,0.027137,0.494845,-0.018531
1037,10.370000,0.143845,0.196474,-0.394263,-0.886151,0.027942,0.494777,-0.018000
1038,10.380000,0.145326,0.195858,-0.394589,-0.885900,0.028891,0.494741,-0.017370
1039,10.390000,0.144584,0.194554,-0.395347,-0.885972,0.029745,0.494689,-0.016784
1040,10.400000,0.143915,0.193814,-0.395659,-0.886103,0.030618,0.494661,-0.016275
1041,10.410000,0.145347,0.191353,-0.403318,-0.882946,0.031308,0.494384,-0.015979
1042,10.420000,0.145235,0.190887,-0.404424,-0.882559,0.032146,0.494410,-0.015486
1043,10.430000,0.144163,0.190285,-0.404085,-0.883020,0.033103,0.494418,-0.014796
1044,10.440000,0.145795,0.188977,-0.407612,-0.881410,0.033962,0.494309,-0.014278
1045,10.450000,0.141843,0.188905,-0.393881,-0.888287,0.036150,0.494884,-0.012902
1046,10.460000,0.140716,0.187884,-0.394450,-0.888430,0.037022,0.495038,-0.012347
1047,10.470000,0.141524,0.189680,-0.395362,-0.887514,0.037908,0.494989,-0.012005
1048,10.480000,0.141682,0.190111,-0.395605,-0.887288,0.038819,0.495111,-0.011506
1049,10.490000,0.140631,0.190455,-0.394278,-0.887972,0.040025,0.494997,-0.010805
1050,10.500000,0.140579,0.188722,-0.396062,-0.887556,0.040705,0.495070,-0.010248
1051,10.510000,0.139482,0.186625,-0.397524,-0.887520,0.041293,0.495204,-0.009851
1052,10.520000,0.139165,0.182964,-0.397986,-0.888124,0.042253,0.495364,-0.009344
1053,10.530000,0.139402,0.183746,-0.398087,-0.887880,0.043171,0.495374,-0.008871
1054,10.540000,0.136986,0.184312,-0.396636,-0.888788,0.044714,0.495358,-0.007747
1055,10.550000,0.137354,0.182793,-0.396668,-0.889030,0.045815,0.495495,-0.007243
1056,10.560000,0.143283,0.177744,-0.409870,-0.883110,0.045664,0.495120,-0.007510
1057,10.570000,0.134087,0.182833,-0.398374,-0.888758,0.047238,0.495157,-0.006357
1058,10.580000,,,,,,,
1059,10.590000,0.133231,0.178726,-0.395673,-0.890926,0.049623,0.495412,-0.005152
1060,10.600000,0.133437,0.177687,-0.397695,-0.890203,0.050408,0.495260,-0.004725
1061,10.610000,0.132936,0.176465,-0.397904,-0.890427,0.051264,0.495150,-0.004203
1062,10.620000,0.132041,0.175272,-0.398983,-0.890313,0.052248,0.495083,-0.003747
1063,10.630000,0.132246,0.173705,-0.400648,-0.889842,0.053145,0.495031,-0.003309
1064,10.640000,0.131686,0.172109,-0.400938,-0.890104,0.053930,0.494961,-0.002877
1065,10.650000,0.132972,0.169962,-0.405662,-0.888184,0.054676,0.494590,-0.002424
1066,10.660000,0.133078,0.168242,-0.401478,-0.890393,0.056020,0.494786,-0.001745
1067,10.670000,0.132384,0.167589,-0.401504,-0.890608,0.056932,0.494690,-0.001272
1068,10.680000,0.129248,0.168897,-0.397046,-0.892817,0.059055,0.494377,0.000026
1069,10.690000,0.134017,0.163225,-0.407096,-0.888634,0.058509,0.494327,-0.000553
1070,10.700000,0.129993,0.168780,-0.401041,-0.890944,0.060007,0.494270,0.000555
1071,10.710000,0.129127,0.167932,-0.401554,-0.890999,0.060903,0.494152,0.000954
1072,10.720000,0.127752,0.164469,-0.400333,-0.892392,0.062024,0.494129,0.001576
1073,10.730000,0.127302,0.164343,-0.401267,-0.892060,0.062888,0.493985,0.002006
1074,10.740000,0.125203,0.163607,-0.400403,-0.892880,0.063735,0.493850,0.002352
1075,10.750000,0.124706,0.162363,-0.400676,-0.893054,0.064591,0.493712,0.002900
1076,10.760000,0.124142,0.161273,-0.400808,-0.893271,0.065533,0.493668,0.003372
1077,10.770000,0.126198,0.161093,-0.402316,-0.892337,0.066350,0.493402,0.003978
1078,10.780000,,,,,,,
1079,10.790000,0.124006,0.159364,-0.403084,-0.892608,0.067779,0.493223,0.004596
1080,10.800000,0.123451,0.156554,-0.402605,-0.893398,0.068858,0.493293,0.005093
1081,10.810000,0.125942,0.158066,-0.402976,-0.892617,0.069843,0.493079,0.005806
1082,10.820000,0.124280,0.158633,-0.401259,-0.893522,0.070991,0.492890,0.006449
1083,10.830000,0.126129,0.157686,-0.402897,-0.892693,0.071545,0.492950,0.006547
1084,10.840000,0.124980,0.156388,-0.403029,-0.893023,0.072361,0.492866,0.006939
1085,10.850000,0.123603,0.155100,-0.400463,-0.894592,0.073771,0.492816,0.007669
1086,10.860000,0.123500,0.154565,-0.400459,-0.894701,0.074580,0.492840,0.008048
1087,10.870000,0.122763,0.154102,-0.401636,-0.894355,0.075240,0.492781,0.008542
1088,10.880000,0.120875,0.152662,-0.399864,-0.895652,0.075906,0.492895,0.008978
1089,10.890000,0.120600,0.151719,-0.400518,-0.895557,0.076675,0.492883,0.009378
1090,10.900000,0.119713,0.149981,-0.400941,-0.895780,0.077635,0.492848,0.009942
1091,10.910000,0.118951,0.149610,-0.401090,-0.895877,0.078404,0.492824,0.010358
1092,10.920000,0.118756,0.149170,-0.402625,-0.895287,0.079207,0.492691,0.010753
1093,10.930000,0.118704,0.146005,-0.403353,-0.895488,0.079968,0.492787,0.011102
1094,10.940000,0.119078,0.146916,-0.403546,-0.895202,0.080858,0.492739,0.011498
1095,10.950000,0.118454,0.145778,-0.403754,-0.895377,0.081669,0.492730,0.011960
1096,10.960000,0.116387,0.147003,-0.402683,-0.895930,0.082643,0.492563,0.012638
1097,10.970000,0.116264,0.145081,-0.402025,-0.896554,0.083447,0.492606,0.013044
1098,10.980000,0.116496,0.143064,-0.402098,-0.896816,0.084224,0.492578,0.013544
1099,10.990000,0.117056,0.141604,-0.402518,-0.896786,0.084840,0.492552,0.013763
1100,11.000000,0.115130,0.140800,-0.400711,-0.897971,0.086211,0.492570,0.014518
1101,11.010000,0.114148,0.139698,-0.401162,-0.898067,0.087014,0.492468,0.015004
1102,11.020000,0.113868,0.138213,-0.400106,-0.898803,0.088182,0.492408,0.015539
1103,11.030000,,,,,,,
1104,11.040000,,,,,,,
1105,11.050000,0.113789,0.134662,-0.401472,-0.898743,0.090460,0.492078,0.016855
1106,11.060000,0.112885,0.132003,-0.401927,-0.899048,0.091378,0.491999,0.017346
1107,11.070000,0.111926,0.132677,-0.402423,-0.898847,0.092275,0.491825,0.017844
1108,11.080000,0.110434,0.133924,-0.401486,-0.899265,0.093004,0.491805,0.018274
1109,11.090000,0.111148,0.132377,-0.402635,-0.898892,0.093703,0.491767,0.018597
1110,11.100000,0.110639,0.130553,-0.404167,-0.898534,0.094547,0.491507,0.019086
